-0.866376979,2.771441161,-0.715861106,-0.001875469,-0.005371406,-0.009213018
-2.714268861,8.157219031,-2.31476374,-0.006125357,-0.015916013,-0.02736173
-4.452983061,13.6056175,-3.772158726,-0.00999718,-0.026462963,-0.045507328
-6.209132867,19.04308276,-5.274106918,-0.013988909,-0.037013762,-0.06364788
-7.942694572,24.38663056,-6.717845574,-0.017723724,-0.047271267,-0.081429579
-9.733287406,29.71125989,-8.231819505,-0.021699599,-0.057635092,-0.099277996
-11.45632044,34.9982467,-9.719110891,-0.025539752,-0.06790749,-0.116915127
-13.1432923,40.27304724,-11.16103614,-0.029367617,-0.077990337,-0.134388508
-14.79836615,45.54832093,-12.58224039,-0.032931471,-0.087983848,-0.151772838
-16.46683332,50.70989586,-14.02856591,-0.036729111,-0.098089444,-0.168966298
-18.16574761,55.87965947,-15.5248691,-0.0405096,-0.108009375,-0.186115886
-19.78024658,61.01984418,-16.92996648,-0.044021245,-0.117843336,-0.203046987
-21.28120153,66.20576535,-18.2565865,-0.04738761,-0.127592423,-0.219883165
-22.95845732,71.27198841,-19.78115602,-0.051232327,-0.137261087,-0.236618597
-24.44878224,76.33744835,-21.13659209,-0.0545527,-0.147044681,-0.253159334
-25.94286596,81.40929607,-22.51640116,-0.057974868,-0.156548591,-0.269573299
-27.3837505,86.38815886,-23.8943215,-0.061370726,-0.166072319,-0.285711144
-28.85642724,91.44689569,-25.2380513,-0.06448971,-0.17551467,-0.301999427
-30.2834261,96.39259862,-26.68307658,-0.068079302,-0.184808579,-0.318027377
-31.59760486,101.3215215,-27.93269947,-0.07089261,-0.194167521,-0.333636214
-32.96842858,106.2717919,-29.33469344,-0.074298343,-0.203481597,-0.34942985
-34.22956673,111.2025463,-30.62490256,-0.077172785,-0.21271358,-0.364999857
-35.46451302,116.0516706,-31.95823266,-0.080266687,-0.221773583,-0.380257815
-36.70683243,120.9051602,-33.29499111,-0.083324571,-0.230959474,-0.395556567
-37.83149559,125.7702194,-34.55909233,-0.08610202,-0.239867025,-0.410601676
-39.01600405,130.5949169,-35.87821203,-0.088968453,-0.248803268,-0.425608818
-40.03265999,135.3858228,-37.15611484,-0.09179763,-0.257767036,-0.440329534
-41.07440171,140.1243013,-38.42490863,-0.094467961,-0.266555571,-0.454867454
-42.06066854,144.9425071,-39.64532711,-0.096974531,-0.275369187,-0.469497232
-42.93139269,149.6812958,-40.87620264,-0.099568902,-0.284113938,-0.483760697
-43.86886271,154.3447236,-42.1885147,-0.102253463,-0.292690582,-0.497831724
-44.69738693,159.0714697,-43.36090008,-0.104519346,-0.301386973,-0.511951854
-45.43507007,163.7472376,-44.58958254,-0.106995219,-0.309845081,-0.525849899
-46.19785824,168.3840564,-45.80818448,-0.109315684,-0.31837746,-0.53943723
-46.83158732,173.004021,-46.97238682,-0.111468046,-0.326760922,-0.5528917
-47.46633279,177.6847689,-48.15761958,-0.113698786,-0.335279989,-0.566498851
-48.03698828,182.2257255,-49.34801942,-0.115771851,-0.343523008,-0.579599138
-48.56134828,186.7632726,-50.53450854,-0.117930561,-0.351700882,-0.592577829
-48.96681347,191.305609,-51.64559501,-0.119790884,-0.360000726,-0.605477828
-49.36147686,195.9252277,-52.77944073,-0.121740113,-0.3681348,-0.618431949
-49.69744802,200.3876129,-53.9163665,-0.123519332,-0.376294536,-0.630977236
-49.9110211,204.8518945,-54.99910506,-0.125267852,-0.38418164,-0.643260812
-50.21422138,209.3444857,-56.14033804,-0.126954162,-0.392229065,-0.655876726
-50.2734433,213.78217,-57.16997296,-0.128499228,-0.400143625,-0.667787075
-50.42151682,218.1608986,-58.32497788,-0.130242428,-0.40802925,-0.679739158
-50.39455415,222.5931091,-59.35282272,-0.131695245,-0.415831129,-0.691595274
-50.39442638,226.9955339,-60.43514478,-0.133102085,-0.423663694,-0.703410673
-50.2952936,231.2698166,-61.44939699,-0.134356284,-0.431214179,-0.714727282
-50.1274074,235.6303923,-62.49852655,-0.135683956,-0.438904122,-0.726191171
-49.92120586,239.9191177,-63.56913589,-0.137097412,-0.446531432,-0.737404508
-49.55910673,244.1894706,-64.50036678,-0.137960551,-0.453981254,-0.748529764
-49.22786108,248.4535999,-65.52502977,-0.139188044,-0.461426772,-0.759355027
-48.82285045,252.6185957,-66.50662288,-0.140110084,-0.468811528,-0.770018801
-48.35319191,256.8489549,-67.52198604,-0.141237187,-0.476244138,-0.78074243
-47.80649076,261.0073647,-68.49713532,-0.142083846,-0.483482825,-0.79118429
-47.11220346,265.1381773,-69.36869847,-0.142768444,-0.490637141,-0.801406414
-46.46742454,269.2814405,-70.34117035,-0.143533669,-0.497829132,-0.811702841
-45.71268164,273.323229,-71.30252301,-0.144375284,-0.504886065,-0.821727879
-44.9322515,277.3389798,-72.22743437,-0.144955887,-0.511989895,-0.831468689
-43.98815573,281.371353,-73.07217636,-0.14537309,-0.518831819,-0.841150867
-43.06339914,285.3856263,-74.00832659,-0.145988338,-0.525825416,-0.850837656
-42.01004794,289.2882624,-74.85013485,-0.146328281,-0.532616232,-0.86013071
-40.9545634,293.2223097,-75.73848682,-0.146750715,-0.53944441,-0.869498306
-39.75518759,297.1044268,-76.57428893,-0.14702548,-0.54607944,-0.878583102
-38.6149276,300.9372084,-77.48920819,-0.147367718,-0.552681225,-0.887721535
-37.22329994,304.7720153,-78.24299387,-0.147459076,-0.559319333,-0.896462313
-35.95343193,308.5183704,-79.11023447,-0.147630256,-0.565820055,-0.90518641
-34.48064518,312.300434,-79.89081814,-0.1476461,-0.572226664,-0.913830263
-33.04149291,315.9315379,-80.70356601,-0.147621021,-0.57865537,-0.922196187
-31.45903128,319.6142332,-81.50256475,-0.147706086,-0.584913916,-0.930494744
-29.87087648,323.2010151,-82.31260342,-0.147619292,-0.591006076,-0.938696802
-28.16732651,326.7996839,-83.04285861,-0.147405134,-0.597243615,-0.946685416
-26.39006613,330.3253461,-83.77061727,-0.147146447,-0.603327159,-0.954558917
-24.60625514,333.8225329,-84.5449515,-0.146975365,-0.609446452,-0.962383835
-22.72647558,337.2803823,-85.25616448,-0.146555297,-0.615240972,-0.970021694
-20.77725411,340.6350143,-85.97898265,-0.146210571,-0.621173885,-0.977433653
-18.73576896,344.0148648,-86.63629933,-0.145582349,-0.626813187,-0.984966625
-16.76860654,347.2705101,-87.46115436,-0.145484254,-0.63257345,-0.99196386
-14.54345469,350.6437017,-88.03337795,-0.144679985,-0.63829789,-0.999378116
-12.39591032,353.7556898,-88.76003699,-0.14426712,-0.643778962,-1.006104431
-10.1205866,356.9412243,-89.40880704,-0.143550377,-0.649343557,-1.013064951
-7.793771573,360.0673537,-90.01883066,-0.142721091,-0.654590127,-1.019827923
-5.481780388,363.1143235,-90.75806703,-0.142324833,-0.659963475,-1.026508511
-3.029620713,366.1005692,-91.34043262,-0.141327769,-0.665286955,-1.032914306
-0.538107391,369.0893295,-91.9853463,-0.14068943,-0.670404297,-1.039305466
2.070434368,371.9543743,-92.54032096,-0.139655695,-0.675368931,-1.0454588
4.576373086,374.8218084,-93.19449286,-0.138827848,-0.680490549,-1.051731898
7.339881754,377.6422184,-93.71561174,-0.137721267,-0.685304188,-1.057903751
9.993964322,380.3169125,-94.34656315,-0.136936097,-0.690096646,-1.063514623
12.74944489,383.0073749,-94.94399444,-0.135927479,-0.695020481,-1.069399137
15.63201365,385.6395624,-95.40851158,-0.134583384,-0.699466854,-1.07510197
18.46942258,388.1824928,-96.03173973,-0.133704791,-0.704115573,-1.080600175
21.34217673,390.683478,-96.5918944,-0.132562534,-0.708623258,-1.08609341
